date,person_name,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,tax,loan_status
06-07-1976,José Ventura Aurelio,49.0,male,Highschool,87281.0,27.0,RNT,8000.0,DEBTCONS,7.49,0.09,17.0,630.0,No,1,Pending
26-05-1996,Keya Zibreiro,29.0,male,Bachelor,116341.0,6.0,MORTGAGE,12670.0,EDUCATION,14.36,0.11,8.0,677.0,Yes,1,Rejected
18-11-2003,Tropez Anneke Ama Cecilia,22.0,female,Associate,105649.0,1.0,RENT,20000.0,DEBTCONSOLIDATION,13.85,0.19,4.0,575.0,Yes,1,Rejected
15-12-2002,Salvador Lorrahn Quitério,23.0,M,High School,31167.0,4.0,RENT,4025.0,VENTURE,9.91,0.13,4.0,589.0,Yes,1,Pending
02-11-1994,Ivens Arrulo,31.0,male,High School,103125.0,12.0,RNT,25000.0,PERSON,11.89,0.24,6.0,634.0,Yes,1,Rejected
18-02-1998,Bruno Francisco Estanislau,27.0,female,Bachelor,84808.0,2.0,RENT,15000.0,PERSONAL,16.44,0.18,5.0,653.0,Yes,1,Rejected
07-04-2002,Diego Leandro Reigones,23.0,male,Master,210874.0,1.0,MORTGAGE,35000.0,EDUCATION,11.01,0.17,3.0,632.0,No,1,Rejected
09-05-1999,Télica Pimão,26.0,female,Associate,48858.0,5.0,RNT,12000.0,MEDICAL,7.51,0.25,2.0,516.0,Yes,1,Rejected
16-11-2002,Núbia Lins,23.0,female,Master,67281.0,0.0,MORTGAGE,12375.0,EDUCTION,9.91,0.18,3.0,629.0,Yes,1,Pending
22-10-2001,Zacharias Pedronho,24.0,female,Master,66643.0,3.0,RENT,25000.0,HOMEIMP,11.01,0.38,4.0,663.0,No,1,Approved
12-04-2003,Danielson Faneca,22.0,male,Bachlor,105850.0,0.0,MORTGAGE,11200.0,PERSONAL,8.49,0.11,4.0,689.0,Yes,1,Rejected
09-03-2002,Carma Tojal,23.0,female,BSc,109238.0,0.0,MORTGAGE,21600.0,MED,11.01,0.2,2.0,610.0,No,1,Approved
06-11-2002,Afonso António Corredor,23.0,female,Associate,82699.0,2.0,RENT,14400.0,PERSONAL,17.99,0.17,3.0,696.0,No,1,Approved
19-01-2001,Micaela Filipa Carvalhana,24.0,male,High School,114639.0,0.0,MORTGAGE,10906.0,EDUCATION,7.73,0.1,5.0,623.0,No,1,Pending
12-01-1993,Magda Chantal Quina,32.0,male,Assoc. Degree,55160.0,8.0,RENT,15000.0,PERSONAL,12.18,0.27,6.0,647.0,No,1,Pending
16-03-2002,Pedro Joaquim Ritto,23.0,male,Bachelor,19468.0,0.0,RENT,4500.0,VENTURE,5.99,0.23,3.0,632.0,No,1,Approved
17-04-1996,Irene Teresa Barono,29.0,female,Associate,43953.0,7.0,RENT,8000.0,PERSONAL,11.76,0.18,8.0,642.0,Yes,1,Rejected
05-04-2001,Tiago Romeo Torquato,24.0,Woman,Bachelor,0.0,0.0,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.9,0.08,4.0,675.0,Yes,1,Pending
12-07-1973,Camille Eloïse Remigio,52.0,male,Bachelor,102892.0,31.0,RNT,11000.0,DEBTCONSOLIDATION,12.42,0.11,25.0,685.0,No,1,Rejected
28-06-1994,Tomáz Magina,31.0,male,High School,45333.0,8.0,RENT,7500.0,PERSONAL,15.23,0.17,6.0,668.0,No,1,Rejected
09-10-2002,Krasimir Grafanato.,23.0,female,Associate,78838.0,1.0,RENT,9975.0,VENTURE,7.51,0.13,2.0,667.0,Yes,1,Pending
09-05-2003,MariaLuísa Orosa,22.0,female,Bachelor,58689.0,0.0,RNT,7200.0,PERSONAL,12.69,0.12,2.0,556.0,Yes,1,Rejected
12-07-1998,Shreshta Júlio,27.0,female,Associates,81248.0,6.0,MORTGAGE,4200.0,PERSONAL,11.01,0.05,5.0,674.0,No,1,Pending
08-04-1988,Luana Carolina Pierrot,37.0,male,Associates,31090.0,11.0,RENT,10000.0,MEDICAL,16.29,0.32,11.0,595.0,No,1,Pending
25-06-2000,Polina Pavia,25.0,female,Master,58816.0,4.0,RENT,8000.0,EDUCTION,14.35,0.14,2.0,644.0,No,1,Rejected
02-08-2002,Euclides Principal,23.0,male,Associate,86601.0,,RENT,11027.0,DEBTCONSOLIDATION,12.28,0.13,3.0,505.0,Yes,1,Pending
23-04-2002,Luna Maria Lários,23.0,female,High School,30032.0,0.0,OWN,6000.0,MEDICAL,12.67,0.2,4.0,668.0,No,1,Rejected
19-02-2002,Nanina Queirós,23.0,male,Master,34197.0,1.0,MRTG,1200.0,EDU,13.92,0.04,3.0,655.0,Yes,1,Rejected
12-05-2001,Joyce Cláudia Boeiro,24.0,female,Associate,119341.0,1.0,RENT,2700.0,EDUCATION,13.49,0.02,4.0,622.0,No,1,Rejected
09-05-1998,Stéphany Barrué,27.0,male,Bachelors,64299.0,6.0,RENT,9600.0,VENTURE,10.19,0.15,7.0,689.0,No,1,Pending
23-05-2003,Melyssa Vitória Tabola,22.0,female,Assoc,37176.0,0.0,MORTGAGE,6950.0,VENTUREE,9.32,0.19,4.0,,Yes,1,Rejected
20-05-2000,Aminadabe Jales,25.0,male,Bachelor,63311.0,1.0,RNT,22000.0,PERSONAL,10.74,0.35,2.0,689.0,No,1,Pending
18-06-2002,Bulerim N'dja Carolo,23.0,male,Bachelor,117469.0,1.0,MORTGAGE,15000.0,PERSONAL,16.4,0.13,3.0,648.0,No,1,Rejected
25-04-1992,Afonso Davi Paula,33.0,female,Associate,444306.0,7.0,MORTGAGE,5443.0,HOMEIMPROVEMENT,8.3,0.01,10.0,702.0,No,1,Rejected
23-08-1998,Luzia Filipa Maior,27.0,female,Assoc,97051.0,5.0,MORTGAGE,5000.0,EDUCATION,8.0,0.05,6.0,683.0,Yes,1,Rejected
23-02-1998,Izalita Luto,27.0,male,Master,63336.0,4.0,RENT,8000.0,DEBTCONS,7.03,0.13,8.0,619.0,Yes,1,Rejected
06-01-1992,Mirva Taipino,33.0,male,Bachelor,58612.0,10.0,RENT,20000.0,MED,14.14,0.34,12.0,721.0,No,1,Approved
18-08-2003,Iarah José Padilha,22.0,Woman,High School,67251.0,0.0,RENT,12000.0,EDUCATION,9.69,0.18,4.0,560.0,No,1,Pending
08-08-1999,Helen Ladyane Nelas,26.0,Woman,High School,62867.0,4.0,MORTGAGE,4000.0,PERSONAL,13.86,,5.0,657.0,Yes,1,Rejected
24-02-2003,Emily Daniela Pesca,22.0,Men,High School,32086.0,0.0,MORTGAGE,12000.0,PERSONAL,7.88,0.37,4.0,548.0,No,1,Approved
08-11-1990,Vinícius Germano,35.0,male,Associate,210886.0,14.0,MORTGAGE,2200.0,VENTURE,8.49,0.01,7.0,567.0,Yes,1,Rejected
06-09-1998,Keyla Sophia Cecilio,27.0,female,High School,40537.0,4.0,MORTGAGE,4800.0,VENTURE,10.65,0.12,10.0,637.0,No,1,Pending
29-05-1994,Jorge Samuel Álvares,31.0,female,High School,157009.0,9.0,RENT,12000.0,VENTUREE,16.49,0.08,10.0,637.0,Yes,1,Pending
24-03-1996,Aasaal Ali Lamachoo,29.0,male,Master,75678.0,10.0,OWN,15000.0,EDUCATION,6.03,0.2,7.0,717.0,Yes,1,Rejected
16-09-1988,António Vasco Varzielas,37.0,female,Associate,43014.0,17.0,RENT,5000.0,MDICAL,,0.12,17.0,,Yes,1,Rejected
04-06-2002,Liliana Dolores Romoozinho,23.0,male,High School,172624.0,1.0,MORTGAGE,24250.0,DEBTCONSOLIDATION,14.59,0.14,2.0,577.0,No,1,Approved
12-06-1994,Kévim André Violante,31.0,male,Bachelor,38569.0,11.0,MORTGAGE,2500.0,DEBTCONSOLIDATION,13.22,0.06,5.0,641.0,No,1,Approved
28-03-1999,Kiara Alessandra Fiolhais,26.0,female,Highschool,26078.0,4.0,RENT,4000.0,MEDICAL,11.36,0.15,2.0,610.0,Yes,1,Pending
20-11-2002,Gabriela Shiloh Silvestre,23.0,male,Bachelor,145159.0,1.0,RENT,8000.0,EDU,14.61,0.06,4.0,623.0,Yes,1,Rejected
15-05-1992,Sixto Olmas,33.0,female,Master,130688.0,13.0,MORTGAGE,7200.0,PERSONAL,14.35,0.06,6.0,664.0,No,1,Pending
09-02-2002,Bentley Brugegas,23.0,Woman,Bachelor,43604.0,0.0,RENT,9600.0,DEBTCONS,11.89,0.22,2.0,585.0,Yes,1,Rejected
02-10-1992,Gênesis Calçcaroo,33.0,F,Master,148184.0,12.0,RENT,12000.0,EDUCATION,11.83,0.08,9.0,690.0,Yes,1,Pending
12-01-1994,Djaraye Farragos,31.0,male,Bachelors,78654.0,4.0,RENT,3000.0,VENTURE,13.98,0.04,8.0,684.0,No,1,Rejected
06-05-2001,Paula Rafaela Damioo,24.0,male,Bachelor,49029.0,2.0,RENT,5000.0,DEBTCONSOLIDATION,12.42,0.1,3.0,574.0,Yes,1,Rejected
12-03-2002,Venusa Satiro,23.0,F,High School,43364.0,1.0,RENT,5000.0,MEDICAL,11.01,0.12,2.0,651.0,Yes,1,Pending
02-04-1989,Ilma Engracia,36.0,Men,Associate,94640.0,13.0,MORTG,9600.0,DEBTCONS,13.98,0.1,13.0,651.0,No,1,Pending
29-12-2001,Milan Santiago Soberano,24.0,male,Bachelor,154488.0,0.0,MORTG,18000.0,DEBTCONSOLIDATION,17.27,0.12,2.0,691.0,No,1,Pending
18-01-1979,Leonida Bergano,46.0,male,Associate,87513.0,23.0,RENT,17000.0,HOMEIMP,8.88,0.19,14.0,678.0,No,1,Rejected
15-12-2004,Dominic José Orrico,21.0,Men,Bachelor,241346.0,0.0,MORTGAGE,16000.0,EDUCATION,14.65,0.07,2.0,528.0,Yes,1,Rejected
10-09-2001,Trebaruna Vasão,24.0,Woman,Associate,31429.0,1.0,RENT,4400.0,DEBTCONSOLIDATION,6.76,0.14,3.0,639.0,Yes,1,Rejected
22-11-1997,Angela Alho,28.0,M,Associate,42844.0,6.0,OWN,10400.0,VENTURE,11.71,0.24,8.0,566.0,Yes,1,Pending
11-02-1997,Valdir Tomás Laires,28.0,female,High School,81247.0,8.0,RENT,9000.0,MDICAL,16.29,0.11,9.0,562.0,No,1,Approved
22-06-1993,Naiara Daniela Crisóstomo,32.0,female,Bachelor,67069.0,7.0,RNT,15000.0,VENTURE,6.54,0.22,5.0,699.0,No,1,Rejected
06-06-2003,Laksh Inacio,22.0,female,High School,49147.0,1.0,RENT,2400.0,EDUCATION,12.73,0.05,2.0,660.0,Yes,1,Rejected
28-09-2002,Epifânia Biqueira,23.0,female,Associate,79162.0,0.0,RENT,6000.0,EDUCATION,14.42,0.08,3.0,565.0,No,1,Approved
29-09-2000,Berengária Mártires,25.0,male,Bachelor,63657.0,4.0,RNT,18000.0,VENTURE,12.98,0.28,4.0,572.0,No,1,Approved
13-06-2002,Louna Patriarca,23.0,M,Associate,37146.0,2.0,MORTGAGE,4500.0,EDUCTION,10.62,0.12,4.0,625.0,No,1,Pending
14-10-2001,Louan Cadavez,24.0,female,Bachelor,64506.0,4.0,MORTGAGE,4000.0,EDUCATION,7.88,0.06,4.0,536.0,Yes,1,Rejected
16-06-2002,Leandro Patrick Pitoo,23.0,male,Associate,47535.0,4.0,RNT,12000.0,EDUCATION,10.94,0.25,3.0,667.0,No,1,Approved
24-07-2000,Harnav Angelim,25.0,female,Master,180872.0,2.0,MORTGAGE,20000.0,PERSONAL,8.88,0.11,4.0,704.0,No,1,Rejected
02-05-1992,Rainhasha Largo,33.0,male,Associate,131792.0,11.0,MORTGAGE,15000.0,MEDICAL,11.49,0.11,5.0,691.0,Yes,1,Rejected
29-04-2000,Marcelo Afonso Véstias,25.0,female,High School,90886.0,3.0,RENT,6500.0,EDUCTION,13.57,,2.0,598.0,Yes,1,Pending
03-04-2001,Nenrod Bigotte,24.0,male,Associate,118614.0,4.0,MORTGAGE,25000.0,HOMEIMPROVEMENT,13.14,0.21,4.0,682.0,No,1,Approved
04-05-1991,Elodia Meco,34.0,female,Bachelor,77438.0,11.0,RENT,5000.0,EDUCATION,9.63,0.06,7.0,650.0,No,1,Rejected
23-05-1998,Xin Rui Maia,27.0,male,Associate,53728.0,2.0,RENT,5000.0,PERSONAL,13.79,0.09,8.0,555.0,No,1,Approved
26-12-2003,Ygor Jacob,22.0,male,Master,45141.0,0.0,MORTG,8400.0,PERSONAL,9.99,0.19,4.0,717.0,No,1,Rejected
22-05-2001,Rapaz Cereja,24.0,female,High School,41967.0,3.0,RENT,5500.0,EDUCATION,17.58,0.13,2.0,554.0,Yes,1,Rejected
29-07-1999,Launyo Assena,26.0,male,Associate,39118.0,2.0,RENT,6400.0,EDUCATION,14.35,0.16,4.0,461.0,Yes,1,Rejected
13-10-1996,Araf Guilhoto,29.0,male,High School,38266.0,8.0,RENT,,PERSONAL,10.4,0.38,7.0,566.0,No,1,Approved
05-09-2002,Ana Lea Mingote,23.0,female,Bachelor,102776.0,0.0,MORTGAGE,8000.0,EDU,7.14,0.08,2.0,649.0,Yes,1,Rejected
26-08-1996,Remígio Zeferino,29.0,male,High School,107680.0,8.0,RENT,7200.0,PERSONAL,11.01,0.07,10.0,611.0,No,1,Rejected
09-07-1995,Taís Filipa Conceiçoo,30.0,M,Bachelor,144808.0,5.0,RNT,15000.0,MEDICAL,6.17,0.1,8.0,609.0,Yes,1,Rejected
03-08-2001,Ignacio Gonçalo,24.0,male,Associate,46586.0,2.0,RENT,8000.0,MDICAL,12.69,0.17,4.0,660.0,Yes,1,Rejected
16-06-2002,Hibba Barata,23.0,male,High School,78550.0,1.0,MORTG,7000.0,DEBTCONSOLIDATION,8.49,0.09,4.0,587.0,Yes,1,Rejected
21-09-2003,Laura Jade Vigoço,22.0,Men,Master,124907.0,0.0,MORTGAGE,2500.0,MEDICAL,11.01,0.02,3.0,688.0,No,1,Rejected
18-12-2000,António Lucas Sapinho,25.0,F,High School,121301.0,4.0,MORTGAGE,14000.0,MEDICAL,10.25,0.12,2.0,618.0,No,1,Pending
26-06-2001,Micaela Naiara Direito,24.0,male,Bachelor,60752.0,0.0,RENT,16000.0,MEDICAL,12.97,0.26,2.0,659.0,No,1,Pending
24-01-1994,Manuel João Argolo,31.0,male,HS,0.0,10.0,RENT,4800.0,MEDICAL,11.54,0.15,10.0,543.0,Yes,1,Rejected
09-03-2001,Tatiana Victória Lage,24.0,male,High School,80776.0,0.0,MORTGAGE,1400.0,VENTURE,12.53,0.02,4.0,527.0,Yes,1,Rejected
12-07-2001,Mila-Jade Timpeira,24.0,male,Bachelor,79577.0,0.0,MORTGAGE,8203.0,MED,12.41,0.1,2.0,585.0,Yes,1,Rejected
19-01-1997,Paulo Gabriel Eufrasio,28.0,male,Associate,71574.0,8.0,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.63,0.17,10.0,698.0,No,1,Approved
07-06-1996,Argentina Infante,29.0,female,Associate,38674.0,5.0,RENT,8000.0,HOMEIMPROVEMENT,11.01,0.21,9.0,598.0,No,1,Pending
24-09-1986,Jivago Coelle,39.0,male,Associate,66748.0,18.0,MORTGAGE,10000.0,PERSONAL,5.42,0.15,16.0,649.0,No,1,Pending
20-11-2001,Ásafe Amial,24.0,M,Bachlor,48930.0,0.0,OWN,9000.0,HOMEIMP,8.94,0.18,3.0,677.0,No,1,Pending
24-06-1998,Rayla Toledo,27.0,M,Associate,97477.0,5.0,OWN,2633.0,PERSONAL,10.73,0.03,6.0,592.0,Yes,1,Rejected
28-09-1988,Maria Goreti Mengo,37.0,male,Highschool,72878.0,14.0,RENT,6000.0,VENTURE,12.69,0.08,11.0,651.0,No,1,Pending
18-01-2002,Liana Elisabete Viseu,23.0,female,Associate,48791.0,3.0,RENT,3500.0,VENTUREE,11.99,0.07,4.0,621.0,No,1,Rejected
01-01-2001,Nelo Fraião,24.0,female,Associate,16769.0,0.0,RENT,1272.0,MEDICAL,10.94,0.08,3.0,672.0,No,1,Rejected
12-11-2002,Lwane Cariano,23.0,Men,Bachelor,84495.0,2.0,MORTGAGE,1000.0,VENTUREE,14.11,0.01,2.0,550.0,Yes,1,Pending
19-11-1998,Julyan Jubileu,27.0,female,Master,65641.0,3.0,RENT,3625.0,EDUCATION,7.9,0.06,6.0,641.0,Yes,1,Pending
23-12-1995,Evie Coelha,,male,Associate,60983.0,5.0,RNT,14475.0,DEBTCONS,11.01,0.24,6.0,667.0,Yes,1,Pending
17-08-2003,Quevin Carola,22.0,female,High School,22854.0,0.0,RENT,3500.0,VENTURE,13.48,0.15,2.0,598.0,No,1,Approved
05-12-1991,Karol Batalha,34.0,female,Highschool,132848.0,10.0,OWN,20000.0,HOME-IMPROVE,11.01,0.15,9.0,669.0,No,1,Rejected
08-06-2001,Ayusha Telo,24.0,Men,Bachelor,47802.0,1.0,RNT,3140.0,MEDICAL,11.46,0.07,3.0,616.0,No,1,Approved
09-12-1998,Afonso Henriques Bujaca,27.0,male,Bachelor,66755.0,6.0,RENT,8000.0,VENTURE,11.49,0.12,6.0,666.0,Yes,1,Rejected
27-03-2000,Matilde Maria Callichio,25.0,male,Master,101643.0,2.0,MORTGAGE,,PERSONAL,13.76,0.2,2.0,662.0,No,1,Pending
22-07-2001,Adília Conceiçoo,24.0,male,Associate,71823.0,1.0,RENT,3500.0,MDICAL,8.9,0.05,3.0,675.0,Yes,1,Rejected
16-03-1997,Teodora Georgiana Videira,28.0,female,Master,44427.0,5.0,RENT,4000.0,DEBTCONSOLIDATION,12.42,0.09,10.0,642.0,Yes,1,Rejected
26-07-2002,Aliara Tribovane,23.0,female,Bachelor,65194.0,0.0,RENT,8000.0,MED,14.26,0.12,4.0,605.0,No,1,Rejected
06-02-2002,Keanu Nathan Candal,23.0,male,Bachelor,15612.0,4.0,RENT,3000.0,EDUCATION,8.74,0.19,3.0,676.0,No,1,Approved
03-03-2003,Damian Cabaço,22.0,Men,Associate,52670.0,0.0,RENT,14400.0,DEBTCONSOLIDATION,11.01,0.27,4.0,,No,1,Pending
23-04-1993,Rui César Corguinho,32.0,male,Master,144925.0,7.0,MORTGAGE,8000.0,EDUCATION,7.78,0.06,7.0,525.0,Yes,1,Rejected
05-03-2000,Cláudia Ayana Travasso,25.0,male,Associate,36594.0,0.0,RNT,7000.0,MEDICAL,9.59,0.19,3.0,632.0,Yes,1,Pending
21-11-2002,Leyon Pião,23.0,male,Master,28719.0,0.0,RENT,7673.0,HOMEIMPROVEMENT,11.7,0.27,4.0,614.0,No,1,Approved
09-03-1991,António Mateus Marrazes,34.0,male,Associate,76635.0,10.0,MORTGAGE,18000.0,MED,8.94,0.23,5.0,593.0,No,1,Approved
15-05-1998,Márvin Palaia,27.0,female,Associate,60928.0,3.0,MORTGAGE,7500.0,PERSONAL,10.99,0.12,3.0,569.0,Yes,1,Rejected
16-05-2003,Lucas Gabriel Alcantara,22.0,male,High School,91172.0,4.0,RENT,6000.0,EDUCATION,11.01,0.07,2.0,528.0,No,1,Approved
27-12-2000,Mafalda Clara Alcaso,25.0,M,Master,68162.0,1.0,RENT,12000.0,MED,14.11,0.18,2.0,570.0,No,1,Pending
27-04-1995,Safiya Fael,30.0,female,Associate,74450.0,8.0,MORTGAGE,15000.0,HOME-IMPROVE,12.46,0.2,8.0,546.0,Yes,1,Rejected
23-06-1992,Kelen Souza,33.0,male,Associate,118600.0,9.0,RNT,20000.0,HOMEIMPROVEMENT,6.91,0.17,7.0,686.0,No,1,Rejected
23-02-2003,Eric Enzo Oiteiro,22.0,Men,Bachelor,54993.0,0.0,MORTGAGE,8000.0,EDUCATION,12.53,0.15,3.0,603.0,Yes,1,Rejected
28-10-2003,Joaninha Currais,22.0,male,Master,54733.0,0.0,MORTG,9125.0,MEDICAL,5.79,0.17,3.0,652.0,Yes,1,Rejected
21-10-2001,Phelix Ermida,24.0,male,Bachelor,71667.0,1.0,RENT,10000.0,EDUCATION,11.01,0.14,4.0,660.0,Yes,1,Rejected
18-12-1999,Daniel Rodrigo Teixo,26.0,Woman,Bachelor,112660.0,2.0,MORTGAGE,25000.0,DEBTCONS,16.0,0.22,2.0,687.0,No,1,Approved
15-03-2000,Kherunissa Machoo,25.0,male,Master,72983.0,5.0,RENT,9800.0,EDUCATION,11.01,0.13,2.0,667.0,Yes,1,Pending
10-02-2004,Vasile Eduardo Capucho,21.0,male,Associate,22655.0,0.0,RENT,5000.0,EDUCATION,12.2,0.22,3.0,619.0,No,1,Approved
03-05-1998,Leina Novais,27.0,male,Associate,40626.0,3.0,MORTGAGE,4419.0,EDUCATION,8.57,0.11,5.0,578.0,Yes,1,Rejected
25-04-2001,Zafira Isca,24.0,male,High School,41663.0,0.0,RENT,10000.0,HOMEIMPROVEMENT,12.69,0.24,2.0,662.0,No,1,Pending
20-02-2002,Guilherme Alexandre Natividade,23.0,male,Bachelor,53620.0,3.0,RENT,7500.0,VENTURE,16.0,0.14,4.0,645.0,No,1,Pending
01-02-2001,Rania Tiguidanquesaco Moinho,24.0,female,Bachelor,61278.0,0.0,RENT,5000.0,MEDICAL,9.25,0.08,3.0,639.0,No,1,Pending
06-12-1998,Vitalina Gatões,27.0,female,Associate,252439.0,3.0,MORTGAGE,15000.0,VENTURE,13.85,0.06,6.0,620.0,Yes,1,Pending
12-09-2001,Marco David Teixoso,24.0,female,Bachelor,55174.0,1.0,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.18,2.0,704.0,No,1,Pending
10-08-1998,Maham Gil,27.0,female,Associate,28676.0,6.0,RENT,8550.0,HOMEIMPROVEMENT,10.73,0.3,7.0,664.0,No,1,Approved
13-06-1991,Ariane Feixeira,34.0,male,Doctorate,87246.0,8.0,RENT,10000.0,HOMEIMPROVEMENT,7.51,0.11,7.0,650.0,Yes,1,Pending
17-08-1993,Santhiago Adolfo Grazino,32.0,male,Assoc. Degree,58658.0,10.0,OWN,12082.0,MEDICAL,8.49,0.21,11.0,609.0,Yes,1,Pending
18-03-1998,Elcimar Coalho,27.0,male,Bachelor,48896.0,4.0,OWN,15000.0,HOMEIMPROVEMENT,9.1,0.31,5.0,536.0,Yes,1,Rejected
18-10-1999,Lara Julie Pintauto,26.0,male,Associate,108959.0,2.0,MORTG,6500.0,DEBTCONSOLIDATION,7.14,0.06,3.0,680.0,Yes,1,Rejected
08-05-1996,Aline Francisca Prior,29.0,female,Bachelor,61376.0,4.0,MRTG,5000.0,MEDICAL,11.01,0.08,6.0,594.0,Yes,1,Rejected
04-11-2002,Orhan Mert Malicio,23.0,male,Bachelor,73010.0,0.0,MORTGAGE,11500.0,EDUCTION,11.26,0.16,2.0,666.0,No,1,Rejected
11-11-1999,Mubasshir Runa,26.0,male,High School,66006.0,4.0,RENT,2400.0,HOMEIMPROVEMENT,14.09,0.04,2.0,605.0,No,1,Approved
07-04-1998,YU Muxana,27.0,male,Master,72867.0,3.0,RENT,3500.0,PERSONAL,9.32,,7.0,514.0,Yes,1,Rejected
08-04-2002,Félix Belino,23.0,female,High School,69831.0,0.0,RENT,4000.0,VENTURE,8.88,0.06,2.0,562.0,No,1,Pending
18-11-1987,Suaré Senica,38.0,male,Associate,192035.0,15.0,RNT,25000.0,EDUCATION,18.09,0.13,15.0,713.0,No,1,Approved
01-06-2001,Berkan Carreiras,24.0,male,Associate,43396.0,4.0,RENT,1000.0,VENTURE,13.15,0.02,4.0,609.0,Yes,1,Pending
05-01-2002,Núria Miguel Escalda,23.0,female,Master,94701.0,2.0,MORTGAGE,4600.0,EDUCATION,7.66,0.05,2.0,608.0,Yes,1,Rejected
28-03-1989,Ivanildo Fiães,36.0,male,Associate,145243.0,13.0,MORTGAGE,14500.0,HOME-IMPROVE,5.42,0.1,13.0,709.0,Yes,1,Rejected
01-02-1980,Lev Brose,45.0,male,High School,84406.0,21.0,OWN,6000.0,VENTURE,7.9,0.07,13.0,693.0,No,1,Pending
06-04-2000,Djudd Herminio,25.0,male,Associate,157236.0,6.0,MORTGAGE,20000.0,EDUCTION,14.38,0.13,2.0,671.0,Yes,1,Pending
10-09-1999,Delailah Anaise Passos,26.0,male,Associate,96804.0,3.0,MORTGAGE,3000.0,VENTURE,8.0,0.03,4.0,597.0,No,1,Rejected
12-07-2002,Martin Daniel Vasão,23.0,Men,High School,156880.0,3.0,MORTGAGE,6000.0,DEBTCONSOLIDATION,5.79,0.04,3.0,671.0,Yes,1,Pending
20-06-2002,Afonso Luís Toco,23.0,male,Associate,55911.0,0.0,RENT,5738.0,PERSONAL,9.0,0.1,4.0,642.0,No,1,Rejected
03-06-1996,Guilherme Edgar Nuno,29.0,female,Bachelor,72867.0,9.0,OWN,9000.0,PERSONAL,12.23,0.12,10.0,713.0,No,1,Pending
18-07-2001,Samuel Ndavoka Liz,24.0,female,Bachelor,66684.0,1.0,MORTGAGE,9525.0,MEDICAL,11.66,0.14,3.0,697.0,No,1,Approved
12-08-2001,Clara Cristina Zibreiro,24.0,male,High School,10953.0,0.0,RENT,2732.0,DEBTCONSOLIDATION,7.34,0.25,4.0,641.0,No,1,Approved
29-11-1994,Djames Gabriel,31.0,female,Master,345369.0,7.0,MORTGAGE,25000.0,EDUCATION,16.09,0.07,10.0,623.0,Yes,1,Rejected
10-01-2000,Lily Mariam Delille,25.0,male,HS,39045.0,0.0,RENT,8000.0,PERSONAL,12.61,0.2,4.0,454.0,Yes,1,Pending
29-03-2001,Lindoro Honorio,24.0,male,Associate,66181.0,1.0,RENT,2500.0,MEDICAL,11.14,0.04,2.0,655.0,No,1,Pending
07-09-2002,Isaac Francisco Cardal,23.0,male,High School,51281.0,0.0,RENT,6000.0,VENTURE,9.99,0.12,4.0,601.0,Yes,1,Rejected
07-01-1994,Allyson Esparteiro,31.0,male,Bachelor,37221.0,10.0,OWN,2950.0,HOME-IMPROVE,10.75,0.08,7.0,690.0,No,1,Rejected
13-08-2000,Tiphany Luis,25.0,male,Highschool,39484.0,4.0,MORTGAGE,2500.0,HOMEIMPROVEMENT,16.45,0.06,3.0,638.0,No,1,Approved
15-05-1986,Duarte Manuel Varalonga,39.0,male,Associate,23967.0,17.0,RENT,2000.0,EDUCATION,7.88,0.08,12.0,676.0,Yes,1,Rejected
10-03-1990,Maria Eunice Candeias,35.0,male,Bachelor,0.0,13.0,RENT,21000.0,VENTURE,19.41,0.43,10.0,671.0,No,1,Approved
21-03-1997,Filipa Margarida Albertino,28.0,Woman,Master,239600.0,6.0,MORTGAGE,10000.0,HOMEIMPROVEMENT,9.32,0.04,10.0,711.0,No,1,Rejected
14-03-1996,Afonso João Arroteia,29.0,male,Bachelor,17834.0,8.0,RENT,4905.0,VENTURE,8.68,0.28,5.0,693.0,No,1,Approved
03-04-1997,Isabella Alexandra Panças,28.0,female,High School,116206.0,6.0,MORTGAGE,11250.0,HOMEIMPROVEMENT,17.58,0.1,5.0,657.0,Yes,1,Rejected
17-09-2001,Matias Fernando Frausto,24.0,male,High School,144671.0,0.0,MORTGAGE,10000.0,EDUCATION,6.03,0.07,4.0,674.0,No,1,Rejected
28-04-2001,Eléni Romoaldo,24.0,female,High School,23799.0,3.0,RENT,4000.0,DEBTCONSOLIDATION,12.88,,4.0,619.0,No,1,Pending
01-08-1989,Mateus Daniel Morganico,36.0,male,Associate,97143.0,14.0,RENT,7500.0,EDUCATION,11.63,0.08,14.0,606.0,No,1,Rejected
30-07-2000,Efsun Briote,25.0,Woman,Master,12268.0,0.0,RENT,1200.0,MEDICAL,15.23,0.1,2.0,686.0,Yes,1,Rejected
17-06-1993,Acelya Areu,32.0,female,Bachelor,101981.0,9.0,RENT,10000.0,HOMEIMPROVEMENT,9.88,0.1,7.0,524.0,Yes,1,Rejected
23-08-2003,Isac Miguel Calé,22.0,male,Bachelor,79139.0,2.0,RENT,16000.0,PERSONL,7.88,0.2,3.0,668.0,No,1,Pending
